date,weekday,day,month,household,consumption,consumption_type
2012-08-15,2.0,15.0,8.0,05,1035661.5696096851,Fountain
2012-08-16,3.0,16.0,8.0,05,1035205.7019197232,Fountain
2012-08-17,4.0,17.0,8.0,05,997349.5213898515,Fountain
2012-08-18,5.0,18.0,8.0,05,1043703.649049632,Fountain
2012-08-19,6.0,19.0,8.0,05,1049130.687789656,Fountain
2012-08-20,0.0,20.0,8.0,05,1049410.9891196867,Fountain
2012-08-21,1.0,21.0,8.0,05,1045627.4561896547,Fountain
2012-08-22,2.0,22.0,8.0,05,1043104.5015295973,Fountain
2012-08-23,3.0,23.0,8.0,05,1046718.7587797171,Fountain
2012-08-24,4.0,24.0,8.0,05,1046881.4257297209,Fountain
2012-08-25,5.0,25.0,8.0,05,1043316.2579697268,Fountain
2012-08-26,6.0,26.0,8.0,05,1035261.4130797506,Fountain
2012-08-27,0.0,27.0,8.0,05,1036834.2762297099,Fountain
2012-08-28,1.0,28.0,8.0,05,1040793.1525396979,Fountain
2012-08-29,2.0,29.0,8.0,05,1037944.8876996743,Fountain
2012-08-30,3.0,30.0,8.0,05,1038426.3882297091,Fountain
2012-08-31,4.0,31.0,8.0,05,1037358.4759297874,Fountain
2012-09-01,5.0,1.0,9.0,05,1025682.8108497347,Fountain
2012-09-02,6.0,2.0,9.0,05,1017989.6834096728,Fountain
2012-09-03,0.0,3.0,9.0,05,1025588.5860997738,Fountain
2012-09-04,1.0,4.0,9.0,05,1016410.0081098496,Fountain
2012-09-05,2.0,5.0,9.0,05,1008122.0819798287,Fountain
2012-06-27,2.0,27.0,6.0,05,630104.8926001864,Microwave
2012-06-28,3.0,28.0,6.0,05,390861.16104013834,Microwave
2012-06-29,4.0,29.0,6.0,05,687053.5127602732,Microwave
2012-06-30,5.0,30.0,6.0,05,1155280.2126013802,Microwave
2012-07-01,6.0,1.0,7.0,05,470904.11466028687,Microwave
2012-07-02,0.0,2.0,7.0,05,475370.97398027073,Microwave
2012-07-03,1.0,3.0,7.0,05,2619276.1351319407,Microwave
2012-07-04,2.0,4.0,7.0,05,3465553.099902802,Microwave
2012-07-05,3.0,5.0,7.0,05,474489.13225027616,Microwave
2012-07-06,4.0,6.0,7.0,05,474751.7630802747,Microwave
2012-07-07,5.0,7.0,7.0,05,470664.9711402837,Microwave
2012-07-08,6.0,8.0,7.0,05,472458.54754027893,Microwave
2012-07-09,0.0,9.0,7.0,05,474463.50973028527,Microwave
2012-07-10,1.0,10.0,7.0,05,474734.6814002704,Microwave
2012-07-11,2.0,11.0,7.0,05,2109752.8278628318,Microwave
2012-07-12,3.0,12.0,7.0,05,473212.2766702747,Microwave
2012-07-13,4.0,13.0,7.0,05,475691.2554802628,Microwave
2012-07-14,5.0,14.0,7.0,05,470818.79789027036,Microwave
2012-07-15,6.0,15.0,7.0,05,470897.70903028676,Microwave
2012-07-16,0.0,16.0,7.0,05,474973.8249202687,Microwave
2012-07-17,1.0,17.0,7.0,05,474903.362990276,Microwave
2012-07-18,2.0,18.0,7.0,05,2911337.4493628154,Microwave
2012-07-19,3.0,19.0,7.0,05,474743.2222402705,Microwave
2012-07-20,4.0,20.0,7.0,05,630514.2322602691,Microwave
2012-07-21,5.0,21.0,7.0,05,472893.29087026836,Microwave
2012-07-22,6.0,22.0,7.0,05,472482.0348502852,Microwave
2012-07-23,0.0,23.0,7.0,05,472259.9730102754,Microwave
2012-07-24,1.0,24.0,7.0,05,474106.92966027424,Microwave
2012-07-25,2.0,25.0,7.0,05,468849.5947102626,Microwave
2012-07-26,3.0,26.0,7.0,05,2161957.578972862,Microwave
2012-07-27,4.0,27.0,7.0,05,475678.4442202675,Microwave
2012-07-28,5.0,28.0,7.0,05,473442.8793502882,Microwave
2012-07-29,6.0,29.0,7.0,05,1746479.3601914556,Microwave
2012-07-30,0.0,30.0,7.0,05,1451961.9199328963,Microwave
2012-07-31,1.0,31.0,7.0,05,472439.3306502766,Microwave
2012-08-01,2.0,1.0,8.0,05,472108.3731002685,Microwave
2012-08-02,3.0,2.0,8.0,05,474717.59972026845,Microwave
2012-08-03,4.0,3.0,8.0,05,2532794.287502819,Microwave
2012-08-04,5.0,4.0,8.0,05,479120.40274026,Microwave
2012-08-05,6.0,5.0,8.0,05,480094.0585002655,Microwave
2012-08-06,0.0,6.0,8.0,05,477602.2684302589,Microwave
2012-08-07,1.0,7.0,8.0,05,475374.7590202526,Microwave
2012-08-08,2.0,8.0,8.0,05,476432.1733502666,Microwave
2012-08-09,3.0,9.0,8.0,05,3677465.6467127865,Microwave
2012-08-10,4.0,10.0,8.0,05,475607.98229025764,Microwave
2012-08-11,5.0,11.0,8.0,05,479583.743310252,Microwave
2012-08-12,6.0,12.0,8.0,05,480871.2749402654,Microwave
2012-08-13,0.0,13.0,8.0,05,665503.4027602813,Microwave
2012-08-14,1.0,14.0,8.0,05,1023416.1352703428,Microwave
2012-08-15,2.0,15.0,8.0,05,3883628.0767928,Microwave
2012-08-16,3.0,16.0,8.0,05,476590.17889026814,Microwave
2012-08-17,4.0,17.0,8.0,05,451447.197600226,Microwave
2012-08-18,5.0,18.0,8.0,05,479342.4645802617,Microwave
2012-08-19,6.0,19.0,8.0,05,1165555.8976714893,Microwave
2012-08-20,0.0,20.0,8.0,05,2021452.1475928233,Microwave
2012-08-21,1.0,21.0,8.0,05,480313.9851302488,Microwave
2012-08-22,2.0,22.0,8.0,05,479773.77700025786,Microwave
2012-08-23,3.0,23.0,8.0,05,480405.7991602502,Microwave
2012-08-24,4.0,24.0,8.0,05,480557.39907025103,Microwave
2012-08-25,5.0,25.0,8.0,05,478003.6879102668,Microwave
2012-08-26,6.0,26.0,8.0,05,474307.6394002819,Microwave
2012-08-27,0.0,27.0,8.0,05,476551.74511026527,Microwave
2012-08-28,1.0,28.0,8.0,05,478614.35797025915,Microwave
2012-08-29,2.0,29.0,8.0,05,3495323.5374728576,Microwave
2012-08-30,3.0,30.0,8.0,05,479583.7433102498,Microwave
2012-08-31,4.0,31.0,8.0,05,478509.732680262,Microwave
2012-09-01,5.0,1.0,9.0,05,474341.8027602734,Microwave
2012-09-02,6.0,2.0,9.0,05,472097.6970502804,Microwave
2012-09-03,0.0,3.0,9.0,05,477384.47701025626,Microwave
2012-09-04,1.0,4.0,9.0,05,2563136.898712829,Microwave
2012-09-05,2.0,5.0,9.0,05,475932.53421026625,Microwave
2012-09-06,3.0,6.0,9.0,05,478014.3639602574,Microwave
2012-09-07,4.0,7.0,9.0,05,477781.60806027113,Microwave
2012-09-08,5.0,8.0,9.0,05,474420.8055302677,Microwave
2012-09-09,6.0,9.0,9.0,05,470131.1686402722,Microwave
2012-09-10,0.0,10.0,9.0,05,477200.8489502511,Microwave
2012-09-11,1.0,11.0,9.0,05,471640.1100602599,Microwave
2012-09-12,2.0,12.0,9.0,05,2300684.840342611,Microwave
2012-09-13,3.0,13.0,9.0,05,474309.7746102734,Microwave
2012-09-14,4.0,14.0,9.0,05,183889.9411299714,Microwave
2012-09-15,5.0,15.0,9.0,05,122233.23518001569,Microwave
2012-09-16,6.0,16.0,9.0,05,468856.44827028987,Microwave
2012-09-17,0.0,17.0,9.0,05,471367.4552302787,Microwave
2012-09-18,1.0,18.0,9.0,05,472906.94164027955,Microwave
2012-09-19,2.0,19.0,9.0,05,473588.07363027905,Microwave
2012-09-20,3.0,20.0,9.0,05,469494.8760602844,Microwave
2012-09-21,4.0,21.0,9.0,05,2622994.611591817,Microwave
2012-09-22,5.0,22.0,9.0,05,469776.7204703028,Microwave
2012-09-23,6.0,23.0,9.0,05,469584.5548802885,Microwave
2012-09-24,0.0,24.0,9.0,05,472456.4123302772,Microwave
2012-09-25,1.0,25.0,9.0,05,472095.5618402834,Microwave
2012-09-26,2.0,26.0,9.0,05,473088.4344902776,Microwave
2012-09-27,3.0,27.0,9.0,05,470222.98267029243,Microwave
2012-09-28,4.0,28.0,9.0,05,2962845.6846731217,Microwave
2012-09-29,5.0,29.0,9.0,05,694564.2750701734,Microwave
2012-09-30,6.0,30.0,9.0,05,466247.22165030433,Microwave
2012-10-01,0.0,1.0,10.0,05,2776370.8705722853,Microwave
2012-10-02,1.0,2.0,10.0,05,472089.1562102772,Microwave
2012-10-03,2.0,3.0,10.0,05,472262.10822027636,Microwave
2012-10-04,3.0,4.0,10.0,05,472334.7053602864,Microwave
2012-10-05,4.0,5.0,10.0,05,473331.8484302849,Microwave
2012-10-06,5.0,6.0,10.0,05,469375.30430028564,Microwave
2012-10-07,6.0,7.0,10.0,05,469185.2706103018,Microwave
2012-10-08,0.0,8.0,10.0,05,473222.9527202764,Microwave
2012-10-09,1.0,9.0,10.0,05,472460.682750273,Microwave
2012-10-10,2.0,10.0,10.0,05,471534.001610288,Microwave
2012-10-11,3.0,11.0,10.0,05,618428.2887002472,Microwave
2012-10-12,4.0,12.0,10.0,05,471702.6832002855,Microwave
2012-10-13,5.0,13.0,10.0,05,470705.54013028624,Microwave
2012-10-14,6.0,14.0,10.0,05,467669.27151029045,Microwave
2012-10-15,0.0,15.0,10.0,05,467343.74463027454,Microwave
2012-10-16,1.0,16.0,10.0,05,458992.37370025704,Microwave
2012-10-17,2.0,17.0,10.0,05,471089.8779302675,Microwave
2012-10-18,3.0,18.0,10.0,05,3279686.6077728677,Microwave
2012-10-19,4.0,19.0,10.0,05,2535156.9366831314,Microwave
2012-10-20,5.0,20.0,10.0,05,470517.6416502903,Microwave
2012-10-21,6.0,21.0,10.0,05,2353668.3009217065,Microwave
2012-10-22,0.0,22.0,10.0,05,474081.3071402769,Microwave
2012-10-23,1.0,23.0,10.0,05,473852.8396702761,Microwave
2012-10-24,2.0,24.0,10.0,05,474062.09025028197,Microwave
2012-10-25,3.0,25.0,10.0,05,651609.674040198,Microwave
2012-10-26,4.0,26.0,10.0,05,472413.7081302724,Microwave
2012-10-27,5.0,27.0,10.0,05,470152.52074029227,Microwave
2012-10-28,6.0,28.0,10.0,05,468008.769900282,Microwave
2012-10-29,0.0,29.0,10.0,05,470986.29627027316,Microwave
2012-10-30,1.0,30.0,10.0,05,472968.86273028003,Microwave
2012-10-31,2.0,31.0,10.0,05,872736.4297602794,Microwave
2012-11-01,3.0,1.0,11.0,05,471465.67489027895,Microwave
2012-11-02,4.0,2.0,11.0,05,470953.2244902822,Microwave
2012-11-03,5.0,3.0,11.0,05,470765.32601027517,Microwave
2012-11-04,6.0,4.0,11.0,05,466971.05784029176,Microwave
2012-11-05,0.0,5.0,11.0,05,655337.5569802541,Microwave
2012-11-06,1.0,6.0,11.0,05,470635.07691028196,Microwave
2012-11-07,2.0,7.0,11.0,05,2548320.6924931495,Microwave
2012-11-08,3.0,8.0,11.0,05,470558.21064028697,Microwave
2012-11-09,4.0,9.0,11.0,05,471034.3624702943,Microwave
2012-11-10,5.0,10.0,11.0,05,468371.7556002904,Microwave
2012-11-11,6.0,11.0,11.0,05,468557.5188702761,Microwave
2012-11-12,0.0,12.0,11.0,05,471113.3652402718,Microwave
2012-11-13,1.0,13.0,11.0,05,352098.7498000523,Microwave
2012-11-14,2.0,14.0,11.0,05,206551.19176994683,Microwave
2012-11-15,3.0,15.0,11.0,05,681274.6135902817,Microwave
2012-11-16,4.0,16.0,11.0,05,470090.59965028276,Microwave
2012-11-17,5.0,17.0,11.0,05,469640.07034028467,Microwave
2012-11-18,6.0,18.0,11.0,05,466870.68382028845,Microwave
2012-11-19,0.0,19.0,11.0,05,471450.7284202769,Microwave
2012-11-20,1.0,20.0,11.0,05,2712451.1790936193,Microwave
2012-11-21,2.0,21.0,11.0,05,470082.0588102841,Microwave
2012-11-22,3.0,22.0,11.0,05,471025.8216302813,Microwave
2012-11-23,4.0,23.0,11.0,05,3559205.128642892,Microwave
2012-11-24,5.0,24.0,11.0,05,468907.6933103023,Microwave
2012-11-25,6.0,25.0,11.0,05,466473.5539102834,Microwave
2012-11-26,0.0,26.0,11.0,05,698082.6873405749,Microwave
2012-11-27,1.0,27.0,11.0,05,98195.55312000218,Microwave
2012-11-29,3.0,29.0,11.0,05,124646.93283001761,Microwave
2012-11-30,4.0,30.0,11.0,05,641937.0701102291,Microwave
2012-12-01,5.0,1.0,12.0,05,800950.4023402571,Microwave
2012-12-02,6.0,2.0,12.0,05,964298.2413502279,Microwave
2012-12-03,0.0,3.0,12.0,05,470083.19827028085,Microwave
2012-12-04,1.0,4.0,12.0,05,472159.6181402763,Microwave
2012-12-05,2.0,5.0,12.0,05,472140.40125027945,Microwave
2012-12-06,3.0,6.0,12.0,05,815111.4785502128,Microwave
2012-12-07,4.0,7.0,12.0,05,469723.3418802833,Microwave
2012-12-08,5.0,8.0,12.0,05,468382.4316502896,Microwave
2012-12-09,6.0,9.0,12.0,05,466358.25257029483,Microwave
2012-12-10,0.0,10.0,12.0,05,471209.4496902866,Microwave
2012-12-11,1.0,11.0,12.0,05,747792.4526902472,Microwave
2012-12-12,2.0,12.0,12.0,05,468130.47559029044,Microwave
2012-12-13,3.0,13.0,12.0,05,468358.9443402852,Microwave
2012-12-14,4.0,14.0,12.0,05,471529.731190276,Microwave
2012-12-15,5.0,15.0,12.0,05,469400.92682029854,Microwave
2012-12-16,6.0,16.0,12.0,05,461518.8750902876,Microwave
2012-12-17,0.0,17.0,12.0,05,421793.6528401757,Microwave
2012-12-18,1.0,18.0,12.0,05,2393385.6917320928,Microwave
2012-12-19,2.0,19.0,12.0,05,485911.510000243,Microwave
2012-12-20,3.0,20.0,12.0,05,489837.02173023013,Microwave
2012-12-21,4.0,21.0,12.0,05,487133.8442902448,Microwave
2012-12-22,5.0,22.0,12.0,05,465014.059510204,Microwave
2012-12-23,6.0,23.0,12.0,05,484225.68985022634,Microwave
2012-12-24,0.0,24.0,12.0,05,484261.98842023866,Microwave
2012-12-25,1.0,25.0,12.0,05,483224.27636024315,Microwave
2012-12-26,2.0,26.0,12.0,05,483119.6510702438,Microwave
2012-12-27,3.0,27.0,12.0,05,485844.1790302328,Microwave
2012-12-28,4.0,28.0,12.0,05,486779.4010102268,Microwave
2012-12-29,5.0,29.0,12.0,05,486292.5731302468,Microwave
2012-12-30,6.0,30.0,12.0,05,1173506.7853513993,Microwave
2012-12-31,0.0,31.0,12.0,05,467660.72897029313,Microwave
2013-01-01,1.0,1.0,1.0,05,467891.33335028106,Microwave
2013-01-02,2.0,2.0,1.0,05,468920.50457029353,Microwave
2013-01-03,3.0,3.0,1.0,05,465538.16519025754,Microwave
2013-01-04,4.0,4.0,1.0,05,470887.03298027697,Microwave
2013-01-05,5.0,5.0,1.0,05,468519.08509029035,Microwave
2013-01-06,6.0,6.0,1.0,05,468314.1049302904,Microwave
2013-01-07,0.0,7.0,1.0,05,471214.85957027535,Microwave
2013-01-08,1.0,8.0,1.0,05,471203.044060283,Microwave
2013-01-09,2.0,9.0,1.0,05,653993.8200802202,Microwave
2013-01-10,3.0,10.0,1.0,05,469493.2199302732,Microwave
2013-01-11,4.0,11.0,1.0,05,472287.73074029124,Microwave
2013-01-12,5.0,12.0,1.0,05,470829.38231028,Microwave
2013-01-13,6.0,13.0,1.0,05,468047.20368028054,Microwave
2013-01-14,0.0,14.0,1.0,05,472027.23512027785,Microwave
2013-01-15,1.0,15.0,1.0,05,464774.62661027,Microwave
2013-01-16,2.0,16.0,1.0,05,636722.3993502364,Microwave
2013-01-17,3.0,17.0,1.0,05,1079133.2308506228,Microwave
2013-01-18,4.0,18.0,1.0,05,469411.6028702891,Microwave
2013-01-19,5.0,19.0,1.0,05,647429.2697602026,Microwave
2013-01-20,6.0,20.0,1.0,05,469262.13817029115,Microwave
2013-01-21,0.0,21.0,1.0,05,469136.97110028315,Microwave
2013-01-22,1.0,22.0,1.0,05,2554017.87800342,Microwave
2013-01-23,2.0,23.0,1.0,05,470549.66980029206,Microwave
2013-01-24,3.0,24.0,1.0,05,470714.0809702792,Microwave
2013-01-25,4.0,25.0,1.0,05,470353.2304802881,Microwave
2013-01-26,5.0,26.0,1.0,05,467370.3421102887,Microwave
2013-01-27,6.0,27.0,1.0,05,466131.92031028995,Microwave
2013-01-28,0.0,28.0,1.0,05,470114.08696028707,Microwave
2013-01-29,1.0,29.0,1.0,05,471185.9623802982,Microwave
2013-01-30,2.0,30.0,1.0,05,469785.26462028787,Microwave
2013-01-31,3.0,31.0,1.0,05,470310.5262802876,Microwave
2012-06-27,2.0,27.0,6.0,05,4364312.135311773,Fridge
2012-06-28,3.0,28.0,6.0,05,4037656.7504112474,Fridge
2012-06-29,4.0,29.0,6.0,05,4160178.4402413056,Fridge
2012-06-30,5.0,30.0,6.0,05,4874820.555401239,Fridge
2012-07-01,6.0,1.0,7.0,05,4735420.045471714,Fridge
2012-07-02,0.0,2.0,7.0,05,5063971.631950862,Fridge
2012-07-03,1.0,3.0,7.0,05,4321438.362891788,Fridge
2012-07-04,2.0,4.0,7.0,05,4478667.095671765,Fridge
2012-07-05,3.0,5.0,7.0,05,4332297.723511759,Fridge
2012-07-06,4.0,6.0,7.0,05,4054024.14862192,Fridge
2012-07-07,5.0,7.0,7.0,05,4178670.219721974,Fridge
2012-07-08,6.0,8.0,7.0,05,4615571.618731371,Fridge
2012-07-09,0.0,9.0,7.0,05,4296400.397882148,Fridge
2012-07-10,1.0,10.0,7.0,05,4672858.633441422,Fridge
2012-07-11,2.0,11.0,7.0,05,4309231.29801187,Fridge
2012-07-12,3.0,12.0,7.0,05,4396154.651521929,Fridge
2012-07-13,4.0,13.0,7.0,05,4510842.587101634,Fridge
2012-07-14,5.0,14.0,7.0,05,4575503.083061606,Fridge
2012-07-15,6.0,15.0,7.0,05,4397223.521902173,Fridge
2012-07-16,0.0,16.0,7.0,05,4256930.6265120935,Fridge
2012-07-17,1.0,17.0,7.0,05,4270591.05432154,Fridge
2012-07-18,2.0,18.0,7.0,05,4292763.238921669,Fridge
2012-07-19,3.0,19.0,7.0,05,4657676.504121605,Fridge
2012-07-20,4.0,20.0,7.0,05,4427128.188721711,Fridge
2012-07-21,5.0,21.0,7.0,05,4846053.961831246,Fridge
2012-07-22,6.0,22.0,7.0,05,4196167.918712119,Fridge
2012-07-23,0.0,23.0,7.0,05,4185089.0387617284,Fridge
2012-07-24,1.0,24.0,7.0,05,4547232.8154517105,Fridge
2012-07-25,2.0,25.0,7.0,05,4352839.332271927,Fridge
2012-07-26,3.0,26.0,7.0,05,4819107.611941673,Fridge
2012-07-27,4.0,27.0,7.0,05,4996120.808891377,Fridge
2012-07-28,5.0,28.0,7.0,05,5010618.592061466,Fridge
2012-07-29,6.0,29.0,7.0,05,4601150.445011636,Fridge
2012-07-30,0.0,30.0,7.0,05,4216973.14667198,Fridge
2012-07-31,1.0,31.0,7.0,05,4162499.9575818623,Fridge
2012-08-01,2.0,1.0,8.0,05,4195138.225441775,Fridge
2012-08-02,3.0,2.0,8.0,05,4304344.9593120925,Fridge
2012-08-03,4.0,3.0,8.0,05,4787897.183121605,Fridge
2012-08-04,5.0,4.0,8.0,05,5157247.500350807,Fridge
2012-08-05,6.0,5.0,8.0,05,4644753.827291508,Fridge
2012-08-06,0.0,6.0,8.0,05,4522805.810961846,Fridge
2012-08-07,1.0,7.0,8.0,05,4267270.3675820585,Fridge
2012-08-08,2.0,8.0,8.0,05,4300938.321491822,Fridge
2012-08-09,3.0,9.0,8.0,05,4623440.543481407,Fridge
2012-08-10,4.0,10.0,8.0,05,4370600.028041991,Fridge
2012-08-11,5.0,11.0,8.0,05,4357947.091991899,Fridge
2012-08-12,6.0,12.0,8.0,05,4368155.740911639,Fridge
2012-08-13,0.0,13.0,8.0,05,4435508.290501739,Fridge
2012-08-14,1.0,14.0,8.0,05,4716313.130431729,Fridge
2012-08-15,2.0,15.0,8.0,05,4694378.464551687,Fridge
2012-08-16,3.0,16.0,8.0,05,4809524.820961607,Fridge
2012-08-17,4.0,17.0,8.0,05,4251181.759461619,Fridge
2012-08-18,5.0,18.0,8.0,05,4640885.275171338,Fridge
2012-08-19,6.0,19.0,8.0,05,4933835.417231235,Fridge
2012-08-20,0.0,20.0,8.0,05,4942292.640971197,Fridge
2012-08-21,1.0,21.0,8.0,05,5095314.084730707,Fridge
2012-08-22,2.0,22.0,8.0,05,4914203.300581247,Fridge
2012-08-23,3.0,23.0,8.0,05,4991117.671161143,Fridge
2012-08-24,4.0,24.0,8.0,05,4840551.366871203,Fridge
2012-08-25,5.0,25.0,8.0,05,4741556.311001487,Fridge
2012-08-26,6.0,26.0,8.0,05,4264404.863322275,Fridge
2012-08-27,0.0,27.0,8.0,05,4278675.425891691,Fridge
2012-08-28,1.0,28.0,8.0,05,4391197.932251569,Fridge
2012-08-29,2.0,29.0,8.0,05,4266538.167581983,Fridge
2012-08-30,3.0,30.0,8.0,05,4435822.750161707,Fridge
2012-08-31,4.0,31.0,8.0,05,4021438.8882719725,Fridge
2012-09-01,5.0,1.0,9.0,05,3708449.0372621496,Fridge
2012-09-02,6.0,2.0,9.0,05,3664030.043492331,Fridge
2012-09-03,0.0,3.0,9.0,05,3800797.6720821722,Fridge
2012-09-04,1.0,4.0,9.0,05,3982577.191102168,Fridge
2012-09-05,2.0,5.0,9.0,05,3868477.848191967,Fridge
2012-09-06,3.0,6.0,9.0,05,3890254.609731879,Fridge
2012-09-07,4.0,7.0,9.0,05,4067904.9842219125,Fridge
2012-09-08,5.0,8.0,9.0,05,4026281.8158518258,Fridge
2012-09-09,6.0,9.0,9.0,05,4151703.3785718144,Fridge
2012-09-10,0.0,10.0,9.0,05,4189792.42117187,Fridge
2012-09-11,1.0,11.0,9.0,05,4338835.973411832,Fridge
2012-09-12,2.0,12.0,9.0,05,4043272.5124319587,Fridge
2012-09-13,3.0,13.0,9.0,05,3789633.5348125445,Fridge
2012-09-14,4.0,14.0,9.0,05,1323898.1674201824,Fridge
2012-09-15,5.0,15.0,9.0,05,926314.7051198054,Fridge
2012-09-16,6.0,16.0,9.0,05,3551241.3543923944,Fridge
2012-09-17,0.0,17.0,9.0,05,3530633.1806323635,Fridge
2012-09-18,1.0,18.0,9.0,05,3654761.486482396,Fridge
2012-09-19,2.0,19.0,9.0,05,3433127.718282223,Fridge
2012-09-20,3.0,20.0,9.0,05,3431887.5641821777,Fridge
2012-09-21,4.0,21.0,9.0,05,3850756.8072021347,Fridge
2012-09-22,5.0,22.0,9.0,05,3679061.6662023994,Fridge
2012-09-23,6.0,23.0,9.0,05,3881212.141082209,Fridge
2012-09-24,0.0,24.0,9.0,05,3831547.0905921273,Fridge
2012-09-25,1.0,25.0,9.0,05,3807136.9021420856,Fridge
2012-09-26,2.0,26.0,9.0,05,3791357.0257022786,Fridge
2012-09-27,3.0,27.0,9.0,05,3786887.246492309,Fridge
2012-09-28,4.0,28.0,9.0,05,3481595.880282044,Fridge
2012-09-29,5.0,29.0,9.0,05,3349746.0713524753,Fridge
2012-09-30,6.0,30.0,9.0,05,3446966.7033323958,Fridge
2012-10-01,0.0,1.0,10.0,05,3342322.3993622316,Fridge
2012-10-02,1.0,2.0,10.0,05,3534679.2777421875,Fridge
2012-10-03,2.0,3.0,10.0,05,3390493.9628024995,Fridge
2012-10-04,3.0,4.0,10.0,05,3569556.3614022383,Fridge
2012-10-05,4.0,5.0,10.0,05,3485636.970562387,Fridge
2012-10-06,5.0,6.0,10.0,05,3654755.2054326986,Fridge
2012-10-07,6.0,7.0,10.0,05,3682389.93249227,Fridge
2012-10-08,0.0,8.0,10.0,05,3617882.6097124433,Fridge
2012-10-09,1.0,9.0,10.0,05,3503976.7293926114,Fridge
2012-10-10,2.0,10.0,10.0,05,3565269.4457724197,Fridge
2012-10-11,3.0,11.0,10.0,05,3637258.933312197,Fridge
2012-10-12,4.0,12.0,10.0,05,3368776.0656924807,Fridge
2012-10-13,5.0,13.0,10.0,05,3366060.635002514,Fridge
2012-10-14,6.0,14.0,10.0,05,3404736.7200224977,Fridge
2012-10-15,0.0,15.0,10.0,05,3429864.8339422033,Fridge
2012-10-16,1.0,16.0,10.0,05,3405378.069582177,Fridge
2012-10-17,2.0,17.0,10.0,05,3527073.397392378,Fridge
2012-10-18,3.0,18.0,10.0,05,3365338.972672279,Fridge
2012-10-19,4.0,19.0,10.0,05,3320049.990992648,Fridge
2012-10-20,5.0,20.0,10.0,05,3473660.523162558,Fridge
2012-10-21,6.0,21.0,10.0,05,3455127.540952323,Fridge
2012-10-22,0.0,22.0,10.0,05,3481314.0581423845,Fridge
2012-10-23,1.0,23.0,10.0,05,3563450.4581723562,Fridge
2012-10-24,2.0,24.0,10.0,05,3721201.746882224,Fridge
2012-10-25,3.0,25.0,10.0,05,3526904.7112424276,Fridge
2012-10-26,4.0,26.0,10.0,05,3405002.053282556,Fridge
2012-10-27,5.0,27.0,10.0,05,3619521.4803222665,Fridge
2012-10-28,6.0,28.0,10.0,05,3611282.723902529,Fridge
2012-10-29,0.0,29.0,10.0,05,3650287.645992449,Fridge
2012-10-30,1.0,30.0,10.0,05,3762847.426592435,Fridge
2012-10-31,2.0,31.0,10.0,05,3491192.688152425,Fridge
2012-11-01,3.0,1.0,11.0,05,3590619.972382207,Fridge
2012-11-02,4.0,2.0,11.0,05,3623750.4973423895,Fridge
2012-11-03,5.0,3.0,11.0,05,3638820.911632607,Fridge
2012-11-04,6.0,4.0,11.0,05,3539338.4848423675,Fridge
2012-11-05,0.0,5.0,11.0,05,3713138.414882216,Fridge
2012-11-06,1.0,6.0,11.0,05,3643784.601782641,Fridge
2012-11-07,2.0,7.0,11.0,05,3585186.308072662,Fridge
2012-11-08,3.0,8.0,11.0,05,3486813.1164125977,Fridge
2012-11-09,4.0,9.0,11.0,05,3582216.5095124133,Fridge
2012-11-10,5.0,10.0,11.0,05,4463427.385671418,Fridge
2012-11-11,6.0,11.0,11.0,05,3825395.3905520644,Fridge
2012-11-12,0.0,12.0,11.0,05,3943523.4799618414,Fridge
2012-11-13,1.0,13.0,11.0,05,2849082.0149714975,Fridge
2012-11-14,2.0,14.0,11.0,05,1867809.044290599,Fridge
2012-11-15,3.0,15.0,11.0,05,4045508.9363718736,Fridge
2012-11-16,4.0,16.0,11.0,05,3821141.2254521353,Fridge
2012-11-17,5.0,17.0,11.0,05,3884041.700632122,Fridge
2012-11-18,6.0,18.0,11.0,05,3706368.0197423883,Fridge
2012-11-19,0.0,19.0,11.0,05,3799170.36305208,Fridge
2012-11-20,1.0,20.0,11.0,05,3758432.101652171,Fridge
2012-11-21,2.0,21.0,11.0,05,3684136.1390021173,Fridge
2012-11-22,3.0,22.0,11.0,05,3928088.8893820564,Fridge
2012-11-23,4.0,23.0,11.0,05,3810190.8238520925,Fridge
2012-11-24,5.0,24.0,11.0,05,3777087.9625522504,Fridge
2012-11-25,6.0,25.0,11.0,05,3613720.606412298,Fridge
2012-11-26,0.0,26.0,11.0,05,3744132.5930220885,Fridge
2012-11-27,1.0,27.0,11.0,05,724338.8122498082,Fridge
2012-11-29,3.0,29.0,11.0,05,1039917.0688698528,Fridge
2012-11-30,4.0,30.0,11.0,05,3999648.0451018102,Fridge
2012-12-01,5.0,1.0,12.0,05,3958834.256971829,Fridge
2012-12-02,6.0,2.0,12.0,05,4005046.087151979,Fridge
2012-12-03,0.0,3.0,12.0,05,3898715.084302101,Fridge
2012-12-04,1.0,4.0,12.0,05,4066523.631602057,Fridge
2012-12-05,2.0,5.0,12.0,05,3962366.2560717613,Fridge
2012-12-06,3.0,6.0,12.0,05,3982995.1034420226,Fridge
2012-12-07,4.0,7.0,12.0,05,3928672.7614622447,Fridge
2012-12-08,5.0,8.0,12.0,05,3842986.5727520776,Fridge
2012-12-09,6.0,9.0,12.0,05,3848754.573552111,Fridge
2012-12-10,0.0,10.0,12.0,05,3979282.6808717777,Fridge
2012-12-11,1.0,11.0,12.0,05,3711431.3672422147,Fridge
2012-12-12,2.0,12.0,12.0,05,3669734.8828320988,Fridge
